id	text	label
4567	what do you use to make cookies	cooking/recipe
4568	you are helpful, musch appreciated.	general/praise
4569	i am need my hat today	weather/query
4570	change the light to blue	iot/hue_lightchange
4571	wouldn't mind to select any one, olly.	general/dontcare
4572	u. s. d. to g. b. p.	qa/currency
4573	what did you say in the last conversation.	general/repeat
4574	how long do i chill an icebo pie	cooking/recipe
4575	will you retry it please.	general/repeat
4576	what is the definition of a probiotic	qa/definition
4577	shift the light off	iot/hue_lightoff
4578	play newest reason podcast	play/podcasts
4579	hey what's today's date	datetime/query
4580	how many emails have i got since yesterday	email/query
4581	tell me random joke	general/joke
4582	please delete the contacts that i havent spoken to in three of months	email/querycontact
4583	set an alarm for ten o'clock tomorrow morning	alarm/set
4584	change color of lights	iot/hue_lightchange
4585	recommend an event happening in my area	recommendation/events
4586	open saga	play/game
4587	will you please mute my speakers	audio/volume_mute
4588	book a train ticket to boston tomorrow	transport/ticket
4589	i like r n b	music/likeness
4590	pull up the menu for the closest mexican restaurant	takeaway/order
4591	send happy new year to john@gmail dot com	email/sendemail
4592	tell me summary forecast microsoft stock forecast to thirty days ahead	qa/stock
4593	silent mode	audio/volume_mute
4594	reset please.	general/repeat
4595	what temperature do you bake a potato	cooking/recipe
4596	silent	audio/volume_mute
4597	i want to play blackjack	play/game
4598	remove the santana music list	lists/remove
4599	i would like to have a sushi can you order me a lunch	takeaway/order
4600	are there any updates on facebook	social/query
4601	add meet with dave at subway on weber on four april at five pm	calendar/set
4602	it was nice one, thanks.	general/praise
4603	please save my rating on this song it is five stars please	music/likeness
4604	let's play space invaders	play/game
4605	my alarms	alarm/query
4606	convert time zone to ist	datetime/convert
4607	that's wrong.	general/negate
4608	update alarm	alarm/set
4609	yes that's correct.	general/affirm
4610	open the davinci code where i left off	play/audiobook
4611	how do i cook meatballs	cooking/recipe
4612	olly that's enough, stop.	general/commandstop
4613	yes exact.	general/affirm
4614	what is the exchange rate as of today	qa/currency
4615	did paul email me recently	email/query
4616	which rom com movie can i watch in theatres around new york	recommendation/movies
4617	what is the weather next week	weather/query
4618	you've got the command exactly.	general/affirm
4619	you are hero, appreciated.	general/praise
4620	i have a complaint	social/post
4621	any farm markets around with local products	recommendation/locations
4622	how far is it from tokyo to dallas	transport/query
4623	will you say what you have just said once more please.	general/repeat
4624	change my room lights to some romantic colour	iot/hue_lightchange
4625	annie could you please search the internet and play the videos for cooking italian food	cooking/recipe
4626	re add eggs to the list	lists/createoradd
4627	that does not matter.	general/dontcare
4628	please turn the volume to the loudest setting	audio/volume_up
4629	sound off please	audio/volume_mute
4630	whatever the next event is in the calendar delete it	calendar/remove
4631	please play workout playlist	play/music
4632	are there any roadblocks	transport/traffic
4633	play jumper by third eye blind	play/music
4634	alarm five pm tuesday	alarm/set
4635	queue up ymca	play/music
4636	olly please will you shut up.	general/commandstop
4637	please order my favorite dish from my favorite restaurant	takeaway/order
4638	play the most recent podcast for this american life	play/podcasts
4639	remind me at the start of each month	calendar/set
4640	define alarm	qa/definition
4641	how strong is the dollar compared to the peso	qa/stock
4642	play football match for myself now	play/game
4643	this is not what i requested.	general/negate
4644	order a train ticket to boston	transport/ticket
4645	play audiobook where we left off	play/audiobook
4646	show me the answer for this problem two hundred and forty six plus six hundred and fifty four	qa/maths
4647	let's go through all pending reminders	calendar/query
4648	let me hear some bluegrass music	play/music
4649	how do i get to brighton	transport/query
4650	what new emails do i have form amie	email/query
4651	i have already given mark his gift today please remove him on my christmas gift list	lists/remove
4652	i think you have done the task all wrong.	general/negate
4653	hmm, i think not correct.	general/negate
4654	play radio one	play/radio
4655	how much later is new york than la	datetime/convert
4656	i had a relaxing day today	general/quirky
4657	yeap you get that perfectly.	general/affirm
4658	is there traffic right now in maiden lane	transport/traffic
4659	book ticket for paris by train	transport/ticket
4660	put this on my list	lists/createoradd
4661	bring up the grocery list and add	lists/createoradd
4662	please clean my calendar	calendar/remove
4663	near pizza shops	takeaway/order
4664	that would be all.	general/commandstop
4665	what does a geranium look like	qa/definition
4666	please can you check and confirm last thing i said.	general/confirm
4667	yeah please.	general/affirm
4668	turn on flappy bird	play/game
4669	info of the upcoming events	recommendation/events
4670	look up the word snafu	qa/definition
4671	olly stop please.	general/commandstop
4672	take it in hand	iot/cleaning
4673	i like jazz	music/likeness
4674	please scan my social media and tell me what's happening	social/query
4675	want to wake up can you order a cappochino	iot/coffee
4676	what is current traffic in ohio	transport/traffic
4677	please add a new email in my contacts from sara	email/addcontact
4678	i am sorry but i think that's not correct.	general/negate
4679	i need a place that will deliver pizza to me in benton ar	recommendation/locations
4680	have a moan at easyjet	social/post
4681	open grocery list and add milk	lists/createoradd
4682	brighten the lights on the front porch	iot/hue_lightup
4683	what are the train times today	transport/query
4684	hmm, you've done this all in wrong manner.	general/negate
4685	i really enjoy this song	music/likeness
4686	please play the newest podcast	play/podcasts
4687	what time does the dinner party start tonight	calendar/query
4688	tweet consumer service that i am very disappointed with my recent interaction	social/post
4689	end pause on audio book history of rome	play/audiobook
4690	wake me at daybreak	alarm/set
4691	turn off the wemo plug socket	iot/wemo_off
4692	does fongs have delivery	takeaway/query
4693	what happens on the fourth of july	recommendation/events
4694	what's your favorite color	general/quirky
4695	show me what day the thirty first is on	datetime/query
4696	what is the stock price for lexmark	qa/stock
4697	just see for me the alarms that you have set today morning	alarm/query
4698	alert me at ten am please	alarm/set
4699	it was amazing, olly.	general/praise
4700	when is the next train to b street	transport/query
4701	i want a train ticket from los angeles to phoenix	transport/ticket
4702	doesn't really matter with me.	general/dontcare
4703	let me know when the next cold front is expected	weather/query
4704	give me the list of available train tickets from edinburgh to leeds	transport/query
4705	add paav bhaji in menu card	lists/createoradd
4706	press play on the radio	play/radio
4707	i like you check what i last said please.	general/confirm
4708	what is the weather update for tuesday	weather/query
4709	s1, could you please again rephrase me about what you said now.	general/explain
4710	explain quantum physics to me in language i understand	general/quirky
4711	time zone between india and us	datetime/convert
4712	what is the current traffic in washington town	transport/traffic
4713	answer the email	email/sendemail
4714	please contact michael m from my list with this text	email/querycontact
4715	which route has less traffic today	transport/traffic
